date,China,Japan,United States of America,South Korea,Germany,United Kingdom,France,Russia,
2020/7/16,59288.81,436990.95,101623.78,44650.83,6381.62,6645.6,2760.35,1607.56,
2020/7/17,50141.3,319213.7,93107.03,44016.93,7724.67,6249.42,2886.89,1553.82,
2020/7/18,53547.81,272042.04,80632.8,38104.03,6322.9,4940.86,3045.36,1397.63,
2020/7/19,51311.83,229677.9,69909.49,36685.87,5759.13,4649.31,2548.98,1319.97,
2020/7/20,46816.11,238534.04,60914.33,41382.09,5551.54,4680.75,2844.1,1344.45,
2020/7/21,52824.11,223839.83,66570.43,28891.16,6056.81,4823.89,2918.99,1885.47,
2020/7/22,94208.98,117653.64,38387.71,17748.65,2544.49,2459.36,1293.18,834.99,
2020/7/23,221821.93,127837.96,40252.7,19266.45,1946.75,2178.8,1097.84,750.52,
2020/7/24,134635.43,200503.09,59713.84,21787.91,2519.03,2845.68,1103.64,978.64,
2020/7/25,91198.28,143919.94,49700.53,19387.69,2713.33,2640.98,1316.12,1040.75,
2020/7/26,73498.62,106749.87,46856.34,17213.63,2592.42,2351.54,1312.12,865.88,
2020/7/27,51279.31,114725.74,40320.86,14861.68,2463.91,2472.37,1243.94,917.16,
2020/7/28,261582.17,419423.6,116857.05,63761.75,5244.95,3968.25,2137.11,1340.4,
2020/7/29,210612.79,1906032.17,234473.7,102237.48,16222.14,10170.9,6769.91,3291.67,
2020/7/30,112102.45,1941675.1,208928.58,86024.6,12643.02,9992.23,6987.61,4212.18,
2020/7/31,92101.19,2345771.13,227171.39,131793.29,14047.68,10945.4,6778.11,3363.13,
2020/8/1,172008,2442793.16,178064.39,126907.62,13373.27,9918.82,6581.61,2935.85,
2020/8/2,121112.21,1274646.91,165554.97,94845.4,15165.39,9259.27,7015.47,2742.43,
2020/8/3,74512.19,1252666.26,146047.96,82475.21,11142.36,9056.47,6230.84,3063.35,
2020/8/4,68113.13,1066292.94,144832.6,43573.05,10880.45,7624.04,6104.91,2533.27,
2020/8/5,88162.05,279449.58,78587.3,29862.44,7728.41,5751.62,4110.02,2293.9,
2020/8/6,112109.77,313137.19,87155.87,27607.65,5933.2,5654.1,3826.19,1692.42,
2020/8/7,78026.54,366997.22,79078.91,30929.77,6318.87,5587.58,3484.07,1696.47,
2020/8/8,72008.63,365639.68,63116.3,28961.43,5560.73,4482.56,3133.23,1270.84,
2020/8/9,62171.4,294640.39,54730.02,26739.25,3759.1,3757.26,2988.25,1172.01,
2020/8/10,64158.05,226699.06,52245.95,30048,3765.3,3532.22,2725.41,1224.7,
2020/8/11,1051716.29,206711.36,52593.07,26012.82,3487.77,3653.74,2261.89,1433.83,
2020/8/12,838331.68,179822.45,49592.79,25006.85,3134.45,2944.97,2136.31,1202.67,
2020/8/13,351101.6,125393.23,34847.53,24309.05,2869.79,2785.66,1659.66,1130.42,
2020/8/14,189723.22,126760.81,38820.39,23506.2,2546.3,2789.49,1428.23,1051.52,
2020/8/15,132230.17,102543.53,33112.22,22937.72,2523.58,2788.39,1271.37,1046.96,
2020/8/16,89245.53,108404.63,30837.14,18754.13,2151.14,2535.14,1083.69,828.25,
2020/8/17,66529.08,98982.4,30888.67,19159.31,1961.71,2318.88,1034.06,822.67,
2020/8/18,66337.64,93153.35,30999.23,14543.9,1851.18,1781.17,940.01,706.34,
2020/8/19,78973.79,78923.7,27886.33,17601.3,1690.23,1862.83,1150.91,740.01,
2020/8/20,119322.85,74624.99,35129.18,17839.11,1713.21,2116.04,1030.37,712.8,
2020/8/21,96635.05,138147.51,53991.78,18445.89,2534.85,3864.04,1181.93,737.92,
2020/8/22,84878.47,123492.96,44101.04,18150.96,2877.41,2957.68,1159.63,670.78,
2020/8/23,64787.23,100490.77,36982.41,16791.06,2306.56,2406.6,997.18,599.03,
2020/8/24,61578.7,84674.22,31431.11,14750.93,2523.38,2000.99,886.34,614.88,
2020/8/25,925324.94,97433.15,42574.88,17143.56,2104.99,2115.23,967.73,685.43,
2020/8/26,773152.68,384822.94,92890.3,40885.45,4687.4,5112.58,2068.67,1011.1,
2020/8/27,277997.38,385222.21,79879.81,35000.13,4533.77,5327.04,2061.59,939,
2020/8/28,170008.37,297179.24,67847.69,36951.99,5677.62,6396.55,1893.29,1154.42,
2020/8/29,117577.36,260397.57,66357.45,34118.96,4975.03,4908.34,1921.48,1001.4,
2020/8/30,77932.36,212196.11,53139.6,30124.84,4741.16,4330.51,2091.7,1005.78,
2020/8/31,94230.08,332784.42,50773.5,43519.09,5345.51,3923.02,1704.21,1075.32,
2020/9/1,195431.73,259630.88,41011.58,29589.87,4594.77,3563.11,1723.64,1058.91,
2020/9/2,194736.92,173954.15,41507.06,27468.18,3774.41,2563.07,1360.18,848.87,
2020/9/3,161797.04,139722.87,47437.53,23635.86,3181.97,2596.12,1336.13,822.52,
2020/9/4,113211.15,220421.96,54917.9,27085.38,4120.13,4263.33,1717.31,968.03,
2020/9/5,85212.02,174830.9,45764.87,26530.49,3506.8,3640.98,1844.19,853.91,
2020/9/6,81397.92,146802.41,39172.2,21593.52,3361.37,3179.23,1922.69,741.75,
2020/9/7,59009.32,126188.44,33738.31,19228.12,2813.27,2888.76,1413.68,701.91,
2020/9/8,213520.86,132906.88,33106.78,16414.94,2487.39,2303.03,1331.5,597.32,
2020/9/9,147700.07,117354.96,35699.39,15378.07,2414.9,2270.71,1337.47,651.8,
2020/9/10,84996.47,1168438.03,141280.15,76406.14,7072.5,7483.66,2564.1,1440.11,
2020/9/11,72476.65,968407.84,124731.84,86416.45,9697.22,8160.84,4209.13,2165.78,
2020/9/12,67036.39,594736.81,96700.52,84114.48,8138.17,7695.74,3998.38,2191.19,
2020/9/13,65058.34,559118.55,87861.41,68774.32,6808.89,6250.94,3731.53,1798.31,
2020/9/14,56223.04,475337.14,76536.83,52779.87,7286.76,5632.71,3068.35,1821.17,
2020/9/15,40692.59,454866.38,79582.51,64507.34,7160.23,5073.74,3601.26,2301.69,
2020/9/16,52806.85,460200.07,77846.48,65680.23,7790.47,5282.79,3695.04,2246.92,
2020/9/17,71852.03,147931.09,52407.83,27199.98,7201.65,6191.54,3599.49,2450.37,
2020/9/18,55895.34,173956.15,67160.44,26510.53,3801.39,4409.19,1590.74,1308.84,
2020/9/19,51258.39,168871.43,50999.05,24224.01,3257.64,3431.31,1395.84,1071.1,
2020/9/20,46260.78,138021.49,41590.7,19451.08,2981.83,3175.96,1345.35,920.05,
2020/9/21,31263.59,119323.21,36760.87,17594.82,2269.06,2542.94,921.97,804.09,
2020/9/22,37095.52,134653.46,36239.24,18720.96,2370.91,2573.19,904.09,736.7,
2020/9/23,32120.24,107959.27,37699.36,17072.64,2671.84,2378.76,930.66,785.37,
2020/9/24,668317.85,87672.26,30205.21,14081.65,1971.8,2242.86,766.02,645.85,
2020/9/25,445081.01,90331.3,28604.3,14820.64,1732.96,2284.8,699.05,574.51,
2020/9/26,322275.22,79567.7,23136.42,14519.17,1615.42,1813.69,718.4,556.08,
2020/9/27,150559.88,64866.54,19012.2,12029.21,1676.11,1438.73,686.71,487.02,
2020/9/28,81415.3,53380.06,17171.27,11250.72,1740.79,1259.9,587.12,458,
2020/9/29,70640.84,359325.94,51942.72,43554.54,2923.82,2881.03,899.73,743.83,
2020/9/30,111314.82,490732.54,55110.24,50509.62,3376.93,3232.43,1609.19,915.04,
2020/10/1,234560.58,446667.86,56254.36,53135.5,3864.66,3143.22,1529.57,952.04,
2020/10/2,188909.88,420171.69,80226.68,45618.31,5218.93,5528.09,2697.86,1608.04,
2020/10/3,116667.83,341434,67330.17,43162.35,6252.7,4456.64,2469.04,1305.79,
2020/10/4,88241.38,226013.6,59392.38,36687.29,5699.73,4131.89,2273.32,1185.55,
2020/10/5,64655.14,180600.9,39920.61,28181.68,3632.22,3057.85,2110.16,1122.98,
2020/10/6,66052.03,120114.13,27251.55,23484.83,2985.81,2483.85,1307.88,879.74,
2020/10/7,71707.65,83604.23,26828.63,20320.07,2190.11,1787.55,848.33,809.53,
2020/10/8,51704.12,73089.83,28125.81,18941.25,2110.14,1787.9,763.43,723.45,
2020/10/9,50618.14,78803.3,23856.21,24176.61,1512.05,1795.29,675.84,652.09,
2020/10/10,51051.24,79809.32,21467.41,18382.48,1241.95,1771.8,686.16,587.59,
2020/10/11,46508.51,76025.42,19107.1,16358.48,1107.43,1536.34,776.01,506.98,
2020/10/12,37482.67,69642.99,17698.68,15886.13,1043.86,1265.92,543.19,802.07,
2020/10/13,38512.24,66338.92,16222.46,13819.03,981.72,1125.56,500.49,706.33,
2020/10/14,52674.13,66026.99,17729.28,15397.59,1067.48,1060.68,544.31,523.12,
2020/10/15,736956.17,69352.39,21081.04,16157.55,1079.69,1076.21,571.22,583.41,
2020/10/16,584809.99,87650.22,25366.91,16010.26,1410.77,1619.08,721.19,533.49,
2020/10/17,315026.81,70383.61,20684.78,16609.6,1769.58,1325.92,615.14,495.46,
2020/10/18,157366.55,60392.33,18369.03,14339.65,1512.39,1139.47,643.32,570.45,
2020/10/19,82069.64,46658.37,15261.46,12931.11,1218.8,983.47,545.27,323.58,
2020/10/20,72599.5,41980.45,14156.7,12121.02,1220.84,928.56,573.95,455.68,
2020/10/21,62354.12,41206.05,14165.23,12470.37,1143.18,930.31,465.95,370.37,
2020/10/22,44996.75,41483.57,12711.8,10902.43,910.57,1044.99,408.63,398.58,
2020/10/23,43768.11,47447.34,14077.92,12200.14,1055.73,961.53,406.61,518.76,
2020/10/24,47246.17,49666.14,13035.38,13129.63,977.83,949.85,400.43,396.1,
2020/10/25,62701.76,54896.26,12461.08,12634.61,1133.63,805.81,446.19,328.17,
2020/10/26,67291.91,39664.48,11402.87,11628.64,984.26,779.84,426.25,349.28,
2020/10/27,66005.09,88317.98,22713.16,21421.76,2193.59,1334.9,940.59,519.35,
2020/10/28,62703.96,383371.66,46468.4,29239.87,2662.34,2091.09,1211.54,645.56,
2020/10/29,59118.22,318421.74,50317.32,29892.49,3402.4,2490.3,1154.04,819.25,
2020/10/30,54613.69,298983.72,54602.77,34651.31,4493.99,3075.7,1388.12,2040.96,
2020/10/31,131590.5,412896.62,51386.27,54556.97,5194.29,2764.73,1561.78,1370.38,
2020/11/1,3104355.73,533963.24,48672.39,54928.97,4547.22,3058.79,1699.25,958.43,
2020/11/2,1637238.96,280765.36,39772.51,36040.33,3796.58,2389.17,1490.53,812.85,
2020/11/3,871430.24,185185.13,25916.22,22388.22,2512.95,1794.31,924.36,712.58,
2020/11/4,677054.05,102208.03,25749.63,18188.59,2314.34,1494.39,938.97,665.53,
2020/11/5,376043.53,101210.1,25260.62,18608.16,1892.63,1634.05,950.68,675.23,
2020/11/6,249290.1,75966.93,27655.18,20168.9,1966.34,1802.88,1135.09,685.67,
2020/11/7,241321.81,77502.83,25269.65,17472.8,1493.99,1340.11,1032.5,601.24,
2020/11/8,174673.6,79347.2,19963.75,14734.58,1411.84,1076.8,795.68,498.68,
2020/11/9,152893.17,66007.64,18245.92,14749.44,1203.08,996.26,651.26,439.72,
2020/11/10,142368.32,91757.03,20719.49,18145.74,1411.64,1142.86,811.38,649.58,
2020/11/11,137125.29,147513.22,27174.59,20853.67,1660,1186.96,936.77,557.75,
2020/11/12,145247.38,153942.85,27890.61,20249.83,1695,1584.61,853.25,593.45,
2020/11/13,148782.24,240065.78,38410.53,26820.7,2447.63,2313.2,1355.73,905.2,
2020/11/14,182817.58,175147.18,31762.25,25566.52,2594.05,2032.21,1238.67,826.29,
2020/11/15,218376.81,129868.54,27043.13,21992.34,2271.82,1850.9,1109.99,673.89,
2020/11/16,111166.13,102155.66,22366.96,18993.53,2106.91,1937.64,840.53,546.58,
2020/11/17,88227.21,82161.98,18922.92,18055.44,2038.46,1667.82,791.12,565.11,
2020/11/18,80788.57,61169.24,18808.85,14778.05,1792.4,1532.66,948.05,534.59,
2020/11/19,61872.95,51580.97,16752.83,11616.96,1409.66,1383.81,673.77,495.44,
2020/11/20,55943.63,56555.43,16213.62,12980.41,1103.6,1186,538.73,397.02,
2020/11/21,61107.1,63144.24,14126.08,11596.67,1224.73,988.71,534.4,427.06,
2020/11/22,59572.55,55799.83,13620.66,11660.94,1174.21,809.35,477.42,390.93,
2020/11/23,49739.51,48111.71,13361.09,10144.27,987.09,753.01,389.7,329.54,
2020/11/24,46522.09,49502.99,12947.63,13233.76,993.26,712.74,393.03,343.18,
2020/11/25,61223.54,67882,18279.87,17068.62,1088.08,958.09,486.65,478.1,
2020/11/26,70780.76,175325.61,43792.97,31071.97,2094.96,1386.51,1026.54,697.02,
2020/11/27,59753.53,254011.6,48079.3,30849.67,4240.45,3116.29,1358.74,999.28,
2020/11/28,63289.78,170081.9,40064.42,30456.45,3623.36,2697.71,1059.9,743.95,
2020/11/29,57329.54,149047.03,33671.4,25844.59,2827.7,2157.77,1031,653.7,
2020/11/30,48708.61,220181.9,33849.25,41761.9,3636.9,2106.52,1135.68,763.07,
2020/12/1,75842.37,285953.37,33114.35,39421.65,4001.91,2469.04,1245.69,688.79,
2020/12/2,66915.27,140515.93,26075.03,23526.54,3160.88,1952.94,1179.57,659.91,
2020/12/3,49555.03,99946.09,23540.8,19017.04,2601.61,1536.27,1061.44,1219.41,
2020/12/4,42275.44,97379.05,21043.84,17946.45,1883.89,1323.28,930.08,1124.24,
2020/12/5,44367.12,92583.54,19520.56,17545.23,1941.35,1174.65,985.92,717.09,
2020/12/6,39664.12,85771.74,17390.97,15718.86,1614.31,950.86,811.34,546.8,
2020/12/7,31630.78,53648.46,13778.8,14228.36,1279.9,797.49,744.35,429.24,
2020/12/8,37052.41,72570.69,13869.46,17184.97,1046.65,742.53,804.93,460.57,
2020/12/9,51112.7,132484.79,23903.57,28217.48,1329.14,998,764.83,483.24,
2020/12/10,90476.29,395272.1,45503.75,46812.7,2693.7,1676.86,1101.52,851.01,
2020/12/11,68424.77,495136.37,47565.03,39812.09,3544.2,2656.97,1233.48,1334.62,
2020/12/12,61223.86,340666.02,41031.69,37327.86,3731.2,2354.74,1430.9,1157.96,
2020/12/13,46955.01,239933.73,35637.55,34772.59,3203.7,1951.08,1479.55,947.53,
2020/12/14,37228.72,186734.7,28522.9,29424.87,3766.56,1761.46,1204.5,901.87,
2020/12/15,44451.24,130009.86,28473.66,32010.75,3153.16,1802.12,1324.05,856.23,
2020/12/16,44044.98,107834.99,22317.09,17510.59,2835.8,1467.93,1121.29,794.01,
2020/12/17,429797.59,78096.03,21804.92,15076.15,1748.12,1173.28,751.19,723.51,
2020/12/18,263256.95,72374.74,18399.3,16870.2,1590.78,1022.27,794.97,575.46,
2020/12/19,202323.77,62592.56,17933.64,15162.98,1421.57,865.67,719.35,619.87,
2020/12/20,113431.75,56097.24,13929.34,11899.83,1335.85,878.89,635.05,453.3,
2020/12/21,69183.05,49655.87,14141.42,11290.22,1420.94,828.74,540.59,594.47,
2020/12/22,57728.62,45736.52,12631.38,11910.28,1194.52,784.16,639.94,1052.43,
2020/12/23,60189.49,53333.78,13403.37,16738.89,1220.18,965.76,666.37,899.68,
2020/12/24,66849.67,87196.14,23629.63,21918.37,1358.13,1175.53,638.16,692.1,
2020/12/25,57498.79,117790.77,22077.84,26944.92,1813.52,1527.31,694.3,599.06,
2020/12/26,49951.2,150963.31,19670.76,20191.84,1561.15,1292.56,655.4,530.37,
2020/12/27,49225.83,100241.15,20143.56,20237.88,1610.25,1215.74,779.01,567.17,
2020/12/28,46557.5,396383.32,20356.05,54551.33,1897.93,1176.32,753.44,545.8,
2020/12/29,53169.3,692942.67,108294.27,143112.98,4073.72,2315.95,1593.58,1155.11,
2020/12/30,62096.58,1812852.44,267590.14,177259.24,16501.74,12411.61,6846.9,5661.5,
2020/12/31,120893.18,4108352.7,329679.65,334539.16,18685.36,15923.25,7490.31,6487.88,
2021/1/1,412416.26,3088956.57,302500.96,454173.72,15638.6,13554.66,8882.59,6329.77,
2021/1/2,269366.31,1255691.76,189742.6,344642.61,15358.52,11147.96,8013.91,5279.41,
2021/1/3,163329.2,936007.7,161199.96,295958.24,12554.4,8888.17,7444.71,4387.71,
2021/1/4,117544.74,911509.58,125600.05,187837.47,13554.37,10166.66,7022.62,4866.08,
2021/1/5,655083.85,400821.2,87019.62,92400.85,9723.8,7445.83,6500.77,3311.62,
2021/1/6,415228.08,353632.84,74770.32,68204.35,8072.36,5094.42,4532.62,2811.52,
2021/1/7,262095.65,454388.13,75208.66,69262.04,6504.44,4931.68,3869.96,2807.87,
2021/1/8,142543.2,585992.35,89175.32,78390.26,6832.74,5299.49,3957.17,2344.34,
2021/1/9,95647.13,615280,82670.29,90507.65,7122.26,4806.48,4252.41,1887.84,
2021/1/10,81503.82,524114.24,77917.11,78330.85,5693.2,4623.06,3720.24,1925.64,
2021/1/11,68770.38,499171.15,70161.01,83954.71,6221.02,4430.17,3616.2,1962.74,
2021/1/12,67752.32,475678.11,69572.63,79749.59,4785,5249.45,3586.71,2159.77,
2021/1/13,71679.15,296448.39,60845.21,51712.83,4881.47,4339.9,2823.25,1896.18,
2021/1/14,77113.46,218373.06,53301.39,39906.9,4969.41,3290.61,2363.16,1843.81,
2021/1/15,66402.91,181355.62,42809.33,41783.12,4663.47,3134.95,2039.25,1585,
2021/1/16,51215.92,162373.72,37987.39,38957.98,3620.41,2486.6,1683.4,1373.73,
2021/1/17,39600.68,149252.95,32564.58,33260.53,3009.45,2156.43,1384.07,1206.11,
2021/1/18,45487.02,159247.05,24950.1,36895.92,1937.47,1564.31,918.4,735.65,
2021/1/19,184514.12,240052.87,26116.82,48943.33,2177.84,1951.38,1448.6,928.76,
2021/1/20,151198.51,578877.4,68059.63,69980.91,4587.41,4410.09,2844.93,1417.01,
2021/1/21,109019.45,572352.38,66191.95,59199.44,5516.18,4104.88,2381.15,1962.45,
2021/1/22,78356.96,554348.35,67656.62,57692.43,5877.62,5617.35,2295.22,1849.67,
2021/1/23,109607.92,414279.67,59671.7,60078.02,6315.53,4572.86,2409.45,1930.4,
2021/1/24,59676.39,319661.41,52022.03,56803.72,4043.06,3741,2052.49,1451.1,
2021/1/25,48728.26,294020.98,41784.49,30077.09,4751.63,4200.51,1776.62,1441.35,
2021/1/26,42915.55,146708.7,26922.14,23467.94,2905.37,2474.58,1109.47,1196.1,
2021/1/27,36518.04,150040.42,23078.7,19376.73,1974.37,2137.78,822.28,921.59,
2021/1/28,77701.06,105873.33,20985,18032.34,1926.23,2046.82,823.16,800.52,
2021/1/29,101907.75,120066.29,22562.71,17062.87,2170.48,1692.17,742.86,630.93,
2021/1/30,76099.08,114857.7,21783.45,19462.24,1946.09,1296.85,745.01,580.27,
2021/1/31,80426.49,177088.73,24411.43,28870.43,1679.26,1383.96,864.54,580.67,
2021/2/1,112097.82,272636.18,24478.71,29725.32,2264.76,1430.75,934.8,629.82,
2021/2/2,59699.51,153586.22,22757.63,24613.98,1711.44,1304.5,958.29,589.56,
2021/2/3,53090.47,162678.64,26471.12,25130.92,1963.28,1220.88,1188.17,638.76,
2021/2/4,145162.95,257092.11,44796.31,36500.58,2782.11,2280.78,1412.7,807.79,
2021/2/5,1391189.59,505386.63,52753.01,47703.39,4296.07,4471.09,2606.22,1472.01,
2021/2/6,1132143.83,421222.52,46875.5,44745.59,5035.7,3705.68,2216.34,1414.43,
2021/2/7,622518.5,295662.38,38360.68,42396.97,3385.18,3890.5,1909.16,1090.54,
2021/2/8,349361.32,223797.36,32715.49,35193.02,3452.72,2433.85,1923.7,1067.93,
2021/2/9,248500.88,204531.44,33394.57,36221.38,3189.69,2124.24,1777.6,1045.67,
2021/2/10,253253.16,209370.59,34751.44,42173.27,3835.35,2326.18,1892.56,1218.16,
2021/2/11,236019.93,192546.1,33884.14,43417.66,3569.49,2274.97,1753.38,1412.96,
2021/2/12,345274.45,206576.54,36268.46,48072.16,4414.79,2686.41,1949.99,1649.9,
2021/2/13,170442.21,109836.23,22544.36,28264.89,1945.87,1413.22,1180.72,865.26,
2021/2/14,165020.08,91404.3,21855.55,24286.5,1715.96,1277.66,1092.34,641.03,
2021/2/15,131602.32,67561.99,15655.9,20094.48,1238.95,857.02,577.4,560.44,
2021/2/16,107497.76,66770.68,14295.56,17587.74,1041.19,855.47,673.78,484.4,
2021/2/17,165000.05,79465.5,15154.82,17189.53,992.8,830.79,620.73,494.31,
2021/2/18,196357.89,90460.74,17029.39,17133.11,1048.14,1094.01,650.78,515.88,
2021/2/19,136864.97,111582.66,21101.52,20404.06,1313.61,2398.3,717.7,687.76,
2021/2/20,95868.34,121125.84,19646.03,19970.72,1198.33,1744.85,1089.69,685.39,
2021/2/21,65513.67,97978.97,17984.15,16477.96,1092.08,1321.89,950.64,751.48,
2021/2/22,42458.25,85326.16,14933.23,14603.19,972.76,910.88,731.44,696.42,
2021/2/23,41213.32,73948.09,15201.71,13180.85,989.37,818.9,700.67,759.1,
2021/2/24,36754.94,59380.83,16459.27,12459.72,1003.7,753.26,743.63,776.75,
2021/2/25,47633.88,332799.49,57406.4,30540.73,2117.4,1938.75,1543.34,925.45,
2021/2/26,47928.7,387201,52634.03,24515.79,3856.88,2720.94,1753.23,1090.95,
2021/2/27,49824.94,288483.21,43557.29,23944.51,4511.29,2347.28,1589.74,1032.31,
2021/2/28,42356.04,351867.76,44063.5,32299.76,3838.3,2237.93,1667.45,980.27,
2021/3/1,73781.91,363137.19,43323.77,35307.82,3803.66,2268.56,1463.09,973.26,
2021/3/2,53608.12,214057.32,42093.83,22669.68,3798.92,2154.12,1589.87,1038.44,
2021/3/3,117794.98,164088.56,42311.59,20132.4,3270.22,2114.4,1467.48,978.63,
2021/3/4,262981.7,156083.36,42964.01,19631.31,3363.96,1907.77,1331.75,977.84,
2021/3/5,232310.76,254970.67,54216.84,20744.32,3824.02,2705.11,1584.64,1131.36,
2021/3/6,122037.07,222627.93,45927.42,24826.27,3444.05,2037.87,1465.33,962.34,
2021/3/7,81167.27,162134.23,44582.24,20569.87,2515.79,1800.79,1163.1,803.19,
2021/3/8,60559.38,137257.59,38406.15,15661.32,2393.82,1425.11,985.22,772.84,
2021/3/9,1008797.72,113940.14,37981.3,16236.63,2060.42,1709.91,883.25,713.79,
2021/3/10,972553.92,82780.78,19934.33,14644.29,1171.12,878.12,723.27,572.02,
2021/3/11,472164.82,68966.8,18323.19,12167.58,1116.81,941.87,826.8,852.62,
2021/3/12,331195.92,69180.08,20561.89,15570.52,1191.59,1008.52,801.49,602.68,
2021/3/13,192026.13,61136.28,20704.03,13893.45,1243.48,838.2,749.32,554.8,
2021/3/14,213801.49,55698.13,18429.67,11923.53,1020.5,770.49,695.41,414.82,
2021/3/15,211472.16,43084.51,15867.84,9035.69,944.34,700.01,514.93,436.87,
2021/3/16,164955.3,42507.13,14910.75,5938.32,942.63,644.43,456.97,447.61,
2021/3/17,142539.75,60448.06,18367.97,7417.69,1027.54,814.93,485.81,495.12,
2021/3/18,144938.24,76337.02,22483.69,9205.52,970.42,817.88,477.65,486.01,
2021/3/19,104147.02,109439.57,27446.92,10636.39,1173.4,1050.76,546.26,766.36,
2021/3/20,117847.22,112481.37,23859.91,12110.22,1326.13,1028.97,1259.66,614.39,
2021/3/21,96161.36,80489.7,21540.95,11707.58,1180.16,856.61,914.09,512.04,
2021/3/22,100886.3,68035.03,18886.25,10330.31,1127.53,982.51,565.94,465.82,
2021/3/23,88488.64,71135.52,17534.42,10441.37,968.06,809.16,584.11,468.13,
2021/3/24,49001.67,316469.26,59920.08,35434.38,1669.9,1173.41,608.49,645.38,
2021/3/25,45450.2,642728.11,115889.7,65119.18,5379.36,5828.79,3634.89,1612.11,
2021/3/26,38894.53,778162.65,106664.55,56568.89,6717.81,7622.51,3781.31,2193.09,
2021/3/27,33143.52,661026.29,84932.3,54801.69,6346.53,5915.23,3706.45,1905.57,
2021/3/28,28092.61,432271.17,82598.29,49914.57,6597.14,4830.92,3785.51,1603.45,
2021/3/29,31790.36,306704.37,73539.71,47638.63,5131.3,3616.49,3120.75,1406.99,
2021/3/30,54780.98,294560.45,78146.66,43001.46,7357.28,3572.93,3083.53,1658.88,
2021/3/31,87664.06,255670.65,44937,30341.23,4291.73,2587.18,2193.97,1228.16,
2021/4/1,151172.29,399605.69,47944.33,36881.21,4836.61,2956.9,1969.78,1278.92,
2021/4/2,92094.62,250585.3,50147.1,27573.29,4162.48,2276.87,2403.34,1101.91,
2021/4/3,87694.33,206479.55,44337.95,27216.68,3634.4,1659.43,2117.78,1385.72,
2021/4/4,56371.01,155657.12,40027.25,23796.72,3881.15,1853.15,2139.34,1088.81,
2021/4/5,47831.37,135721.85,35609.63,20894.19,3013.53,1747.14,1909.56,930.13,
2021/4/6,44673.24,105039.96,32083.05,16674.25,2599.84,1665.13,1762.52,814.82,
2021/4/7,43116.48,129679.72,35554.12,16989.82,2478.08,1618.46,1798.52,763.39,
2021/4/8,39039.67,353302.69,67514.31,28573.26,3173.26,2671.01,2215.09,944.7,
2021/4/9,43355.83,330277.01,54298.94,27452.6,3307.01,3307.71,2400.69,1262.01,
2021/4/10,50304,355788.36,42075.65,36641.77,5638.11,4277.64,3234.24,1831,
2021/4/11,54385.08,262780.39,54206.18,30744.89,4598.93,2962.42,2682.01,1568.31,
2021/4/12,37033.35,237976.04,52724.21,28461.98,4442.3,2929.17,2339.26,1048.92,
2021/4/13,33442.53,296111.98,50603.4,31285.04,4266.92,2727.91,2509.1,1130.63,
2021/4/14,45862.53,101952.83,33605.05,17400,2949.18,1700.5,2042.88,821.8,
2021/4/15,436059.31,108113.86,37030,13780.7,2187.7,1530.48,1227,695.68,
2021/4/16,338233.47,109729.95,37638.21,17572.96,2240.95,1834.09,963.85,781.49,
2021/4/17,205681.36,101737.02,33865.35,19168.48,1935.59,1425.74,1014.41,720.6,
2021/4/18,123424.12,70425.74,30632.7,14706.81,2108.61,1446.88,843.17,695.87,
2021/4/19,80056.65,75386.25,25299.66,11527.33,1745.77,1589,853.35,567.31,
2021/4/20,55190.17,74708.91,26273.03,13052.25,1695.15,1692.04,763.44,643.9,
2021/4/21,42601.42,66020.07,26627.08,9490.59,1645.63,1498.15,742.86,709.81,
2021/4/22,47274.27,75205.12,30464.27,9310.93,1603.62,1652.92,697.77,601.08,
2021/4/23,55781.08,73524.67,20480.58,8489.8,1243.31,1438.63,1132.12,637.47,
2021/4/24,142213.87,62296.93,19720.47,9347.29,1248.6,1142.86,1050.19,536.38,
2021/4/25,200960.61,66184.53,18374.12,8456.32,1110.16,1095.29,820.05,629.5,
2021/4/26,145083.53,44770.43,14558.47,6817.03,1032.91,940.95,532.58,446.62,
2021/4/27,112484.02,33689.77,14209.3,6904.09,1019.88,1078.52,447.18,442.26,
2021/4/28,112623,46448.17,14853.42,8310.69,1096.57,1156.6,522.24,461.02,
2021/4/29,131160.22,468101.92,107794.7,59567.45,13848.66,8161.32,5396.41,4003.96,
2021/4/30,131283.96,2570140.56,278972.55,152269.33,16065.57,15070.64,7594.29,4484.68,
2021/5/1,2726635.16,3283254.41,235442.55,181963.9,19094.46,15852.28,8514.29,5856.51,
2021/5/2,2125545.28,1374638.25,202604.6,116827.95,14069.99,11526.2,7929.63,4168.24,
2021/5/3,1614812.51,1145280.04,166839.14,99277.91,12635.26,10282.01,6180.51,4149.03,
2021/5/4,1073094.53,918551.14,168625.3,91959.46,12572.51,9141.33,6349.7,4289.98,
2021/5/5,921260.06,896851.42,152535.74,101589.27,15563.92,9676.84,7210.78,5220.95,
2021/5/6,617377.09,441726.02,103233.24,41388.41,9756.97,8159.45,5350.5,4001.67,
2021/5/7,666794.21,449766.83,98166.61,40178.01,10274.79,7603,4856.07,3459.75,
2021/5/8,505897.26,459367.98,81439.33,43580.68,9979.99,6602.62,4292.49,2123.02,
2021/5/9,617103.54,346773.02,72061.89,42678.3,5435.42,5775.57,3893.48,1815.39,
